referrer,views_total,views_unique
youtube.com,511,162
Google,134,35
github.com,63,23
DuckDuckGo,40,7
Bing,37,9
yandex.ru,33,12
translated.turbopages.org,28,2
StartPage,8,1
m.youtube.com,5,2
libhunt.com,3,3
