time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-21 00:00:00+00:00,18,16,12,6
2026-07-22 00:00:00+00:00,4,3,49,20
2026-07-23 00:00:00+00:00,3,3,36,15
2026-07-24 00:00:00+00:00,0,0,30,15
2026-07-25 00:00:00+00:00,9,8,42,15
2026-07-26 00:00:00+00:00,0,0,43,20
2026-07-27 00:00:00+00:00,1,1,31,18
2026-07-28 00:00:00+00:00,2,2,48,14
2026-07-29 00:00:00+00:00,3,2,48,22
2026-07-30 00:00:00+00:00,3,3,57,21
2026-07-31 00:00:00+00:00,5,5,37,15
2026-08-01 00:00:00+00:00,3,3,38,15
2026-08-02 00:00:00+00:00,0,0,50,20
2026-08-03 00:00:00+00:00,1,1,67,26
