url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,1221,537
/AnthonyMichaelTDM/DRG-Save-Editor/issues,172,85
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.8.0,108,67
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,74,54
/AnthonyMichaelTDM/DRG-Save-Editor/releases,73,52
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,68,34
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,58,20
/AnthonyMichaelTDM/DRG-Save-Editor/pull/62,43,21
/AnthonyMichaelTDM/DRG-Save-Editor/issues/63,37,13
/AnthonyMichaelTDM/DRG-Save-Editor/pull/60,35,14
