referrer,views_total,views_unique
Google,628,260
Bing,61,17
yandex.ru,55,25
youtube.com,54,23
search.brave.com,39,20
DuckDuckGo,20,10
github.com,16,8
chatgpt.com,16,4
ya.ru,11,6
unknowncheats.me,9,1
