url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,1627,926
/AnthonyMichaelTDM/DRG-Save-Editor/releases,464,336
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,198,147
/AnthonyMichaelTDM/DRG-Save-Editor/issues,133,84
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,93,80
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,73,43
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,64,54
/AnthonyMichaelTDM/DRG-Save-Editor/pull/116,35,17
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,27,22
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,25,20
