url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,514,236
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,58,3
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.8.0,51,33
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/src/main/python/main.py,42,9
/AnthonyMichaelTDM/DRG-Save-Editor/issues,32,18
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,26,10
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,26,7
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/requirements.txt,18,4
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main/python,15,6
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master,13,4
