time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-09 00:00:00+00:00,1.0,1.0,68,21
2025-09-10 00:00:00+00:00,3.0,2.0,51,26
2025-09-11 00:00:00+00:00,,,32,17
2025-09-12 00:00:00+00:00,1.0,1.0,41,26
2025-09-13 00:00:00+00:00,3.0,3.0,32,15
2025-09-14 00:00:00+00:00,1.0,1.0,78,34
2025-09-15 00:00:00+00:00,3.0,3.0,50,22
2025-09-16 00:00:00+00:00,1.0,1.0,50,22
2025-09-17 00:00:00+00:00,5.0,5.0,68,24
2025-09-18 00:00:00+00:00,4.0,3.0,37,24
2025-09-19 00:00:00+00:00,2.0,2.0,72,28
2025-09-20 00:00:00+00:00,1.0,1.0,79,47
2025-09-21 00:00:00+00:00,3.0,3.0,59,31
2025-09-22 00:00:00+00:00,4.0,4.0,57,29
