url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,514,301
/AnthonyMichaelTDM/DRG-Save-Editor/releases,162,112
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,78,57
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,21,16
/AnthonyMichaelTDM/DRG-Save-Editor/issues,19,16
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/DRG%20Save%20Editing.txt,8,7
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,5,4
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,5,2
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,4,3
/AnthonyMichaelTDM/DRG-Save-Editor/tags,4,1
