referrer,views_total,views_unique
youtube.com,163,76
Google,63,18
github.com,23,11
Bing,13,4
yandex.ru,9,6
steamcommunity.com,8,2
libhunt.com,2,2
DuckDuckGo,1,1
drg-completionist.com,1,1
