time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-30 00:00:00+00:00,1.0,1.0,40,4
2022-07-31 00:00:00+00:00,3.0,2.0,42,4
2022-08-01 00:00:00+00:00,2.0,2.0,20,4
2022-08-02 00:00:00+00:00,7.0,4.0,50,6
2022-08-03 00:00:00+00:00,1.0,1.0,25,6
2022-08-04 00:00:00+00:00,3.0,3.0,14,3
2022-08-05 00:00:00+00:00,1.0,1.0,65,5
2022-08-06 00:00:00+00:00,,,11,6
2022-08-07 00:00:00+00:00,2.0,2.0,14,4
2022-08-08 00:00:00+00:00,2.0,2.0,17,3
2022-08-09 00:00:00+00:00,2.0,1.0,7,4
2022-08-10 00:00:00+00:00,,,14,3
2022-08-11 00:00:00+00:00,3.0,2.0,29,5
2022-08-12 00:00:00+00:00,1.0,1.0,18,3
