time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-14 00:00:00+00:00,4.0,4.0,151,30
2023-11-15 00:00:00+00:00,5.0,4.0,87,25
2023-11-16 00:00:00+00:00,2.0,2.0,84,33
2023-11-17 00:00:00+00:00,7.0,6.0,131,33
2023-11-18 00:00:00+00:00,8.0,7.0,124,42
2023-11-19 00:00:00+00:00,3.0,3.0,124,38
2023-11-20 00:00:00+00:00,4.0,4.0,116,25
2023-11-21 00:00:00+00:00,,,59,19
2023-11-22 00:00:00+00:00,3.0,2.0,47,19
2023-11-23 00:00:00+00:00,3.0,3.0,105,26
2023-11-24 00:00:00+00:00,3.0,3.0,115,31
2023-11-25 00:00:00+00:00,4.0,4.0,98,31
2023-11-26 00:00:00+00:00,11.0,8.0,126,40
2023-11-27 00:00:00+00:00,3.0,3.0,103,21
