time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-16 00:00:00+00:00,0,0,130,47
2026-05-17 00:00:00+00:00,2,2,89,40
2026-05-18 00:00:00+00:00,5,5,49,29
2026-05-19 00:00:00+00:00,2,2,59,22
2026-05-20 00:00:00+00:00,9,3,58,24
2026-05-21 00:00:00+00:00,5,3,104,33
2026-05-22 00:00:00+00:00,4,4,70,30
2026-05-23 00:00:00+00:00,2,2,97,44
2026-05-24 00:00:00+00:00,2,2,105,48
2026-05-25 00:00:00+00:00,2,2,105,37
2026-05-26 00:00:00+00:00,6,6,51,30
2026-05-27 00:00:00+00:00,8,6,55,28
2026-05-28 00:00:00+00:00,12,3,63,31
2026-05-29 00:00:00+00:00,3,2,56,27
