time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,13,4,42,18
2026-09-11 00:00:00+00:00,3,3,30,15
2026-09-12 00:00:00+00:00,3,3,48,18
2026-09-13 00:00:00+00:00,3,3,58,16
2026-09-14 00:00:00+00:00,3,2,58,19
2026-09-15 00:00:00+00:00,3,3,34,9
2026-09-16 00:00:00+00:00,6,5,29,8
2026-09-17 00:00:00+00:00,1,1,39,14
2026-09-18 00:00:00+00:00,1,1,41,16
2026-09-19 00:00:00+00:00,3,3,49,18
2026-09-20 00:00:00+00:00,2,2,43,19
2026-09-21 00:00:00+00:00,6,6,46,19
2026-09-22 00:00:00+00:00,7,6,50,23
2026-09-23 00:00:00+00:00,1,1,45,16
