time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-01 00:00:00+00:00,5,5,121,42
2024-03-02 00:00:00+00:00,8,8,155,51
2024-03-03 00:00:00+00:00,6,6,155,64
2024-03-04 00:00:00+00:00,2,2,130,43
2024-03-05 00:00:00+00:00,5,5,79,36
2024-03-06 00:00:00+00:00,6,6,55,27
2024-03-07 00:00:00+00:00,9,5,109,40
2024-03-08 00:00:00+00:00,6,5,220,50
2024-03-09 00:00:00+00:00,10,10,204,63
2024-03-10 00:00:00+00:00,2,2,167,49
2024-03-11 00:00:00+00:00,1,1,191,54
2024-03-12 00:00:00+00:00,8,6,144,48
2024-03-13 00:00:00+00:00,4,4,167,34
2024-03-14 00:00:00+00:00,4,4,106,37
