referrer,views_total,views_unique
youtube.com,169,76
Google,60,17
github.com,25,14
Bing,13,4
yandex.ru,9,6
steamcommunity.com,8,2
libhunt.com,1,1
drg-completionist.com,1,1
DuckDuckGo,1,1
